thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.74139905,-0.24,0.143333333,-4.31184531,4.067148101,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.75136805,-0.23,0.151666667,-4.626636063,4.137965496,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.76033521,-0.221666667,0.156666667,-4.695975877,4.683861312,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.77129865,-0.215,0.16,-4.619800539,4.381693233,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.78027034,-0.201666667,0.161666667,-4.618378894,4.252469207,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.78923821,-0.191666667,0.163333333,-4.48393849,3.936280001,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.79920721,-0.186666667,0.165,-4.490834511,4.001167664,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.8081758,-0.18,0.17,-4.828441912,3.753714738,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.81714654,-0.175,0.171666667,-4.97269118,3.43145706,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.82810879,-0.168333333,0.178333333,-5.085109626,3.543026295,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.8380754,-0.165,0.188333333,-5.203499055,4.173379786,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.84704781,-0.161666667,0.2,-5.154406673,4.474163128,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.85701323,-0.16,0.208333333,-5.619761968,4.935049033,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.86797523,-0.16,0.215,-5.791499907,5.242570295,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.87594938,-0.16,0.218333333,-5.661789009,5.313781983,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.88691187,-0.16,0.221666667,-5.661789009,5.772838319,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.89887667,-0.163333333,0.221666667,-5.313425476,5.583892678,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.90585279,-0.166666667,0.223333333,-5.593306278,5.701322016,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.91780925,-0.17,0.223333333,-5.869908434,5.701322016,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.93076611,-0.183333333,0.223333333,-5.577897986,5.680519237,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.94073629,-0.198333333,0.223333333,-5.781100222,5.852132275,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.95169759,-0.211666667,0.223333333,-5.324650071,5.852132275,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.96066523,-0.226666667,0.226666667,-5.205094663,5.326240531,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.97162914,-0.236666667,0.228333333,-5.499123503,5.434431338,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.98160172,-0.246666667,0.23,-5.725978079,5.288964192,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.98956919,-0.251666667,0.233333333,-5.923089133,5.385056065,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,13.99854207,-0.253333333,0.236666667,-5.923089133,5.393306175,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.00850534,-0.255,0.236666667,-5.853992161,5.009803844,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.01946855,-0.256666667,0.238333333,-5.97656907,4.928157572,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.02843952,-0.258333333,0.238333333,-5.791039645,4.919858666,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.03841019,-0.261666667,0.24,-5.252589781,4.58316898,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.05036569,-0.268333333,0.24,-5.330255645,5.183395064,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.05734658,-0.278333333,0.24,-5.053133413,5.27998432,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.06831002,-0.285,0.24,-4.742013928,5.437860517,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.07627916,-0.295,0.24,-4.448181226,5.332272373,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.08624578,-0.3,0.243333333,-4.404023932,5.218984644,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.09522152,-0.301666667,0.246666667,-3.865924081,4.59740059,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.10418606,-0.301666667,0.251666667,-3.885305928,4.256787451,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.11415482,-0.301666667,0.256666667,-4.092980983,4.173761115,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.12312245,-0.3,0.261666667,-3.433308086,4.288013394,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.13309956,-0.298333333,0.266666667,-3.006810441,4.346567757,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.14106274,-0.296666667,0.27,-3.224249497,4.761465089,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.15003514,-0.296666667,0.27,-2.828106003,5.143335179,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.16099596,-0.296666667,0.27,-2.789909868,5.078120729,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.17096257,-0.296666667,0.27,-2.703868158,5.298290054,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.17993331,-0.296666667,0.27,-2.388643883,5.30177273,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.18989921,-0.296666667,0.27,-2.377334222,4.904760911,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.19887638,-0.296666667,0.273333333,-2.588123768,5.300347788,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.2078383,-0.296666667,0.275,-2.063732642,4.936618459,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.21880507,-0.298333333,0.278333333,-1.931525091,4.701971069,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.22577882,-0.303333333,0.283333333,-1.446521355,4.593576112,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.23474884,-0.308333333,0.288333333,-1.664074441,3.681525536,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.24571228,-0.318333333,0.293333333,-1.87756406,3.255617847,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.25567889,-0.325,0.296666667,-1.539103619,3.103960437,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.26465201,-0.325,0.296666667,-1.117006814,2.934826289,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.27561235,-0.325,0.298333333,-1.022911812,2.966790715,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.28657556,-0.318333333,0.3,-0.975248219,2.841308354,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.29455042,-0.31,0.301666667,-0.759453942,2.871803692,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.30451608,-0.305,0.301666667,-0.546758313,2.687395607,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.3144834,-0.298333333,0.301666667,-0.0767687,2.382249901,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.32245564,-0.29,0.301666667,-0.357927948,2.699701788,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.3314271,-0.285,0.301666667,-0.515260136,3.131663277,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.34238958,-0.276666667,0.3,-0.68221469,2.618540605,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.35335207,-0.268333333,0.296666667,-0.886313434,2.487114191,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.36032963,-0.26,0.295,-0.76084452,2.547215846,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.37228918,-0.25,0.291666667,-0.87339886,3.047900296,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.38424897,-0.226666667,0.286666667,-0.471722281,2.843492144,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.39022899,-0.19,0.278333333,-0.472256708,2.506014606,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.40218997,-0.161666667,0.273333333,-0.459951645,2.921777874,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.41016293,-0.123333333,0.266666667,0.084143575,2.846514233,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.41913319,-0.096666667,0.26,0.503903507,2.641012387,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.42810464,-0.075,0.258333333,0.356458723,2.787691434,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.43806887,-0.061666667,0.253333333,-0.071107801,3.040768061,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.44703984,-0.06,0.251666667,-0.033968155,3.172853258,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.45602345,-0.06,0.251666667,-0.138254434,3.203357506,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.46597767,-0.061666667,0.248333333,-0.309319458,3.169946519,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.47394896,-0.063333333,0.243333333,-0.40235278,3.196353574,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.48391604,-0.065,0.241666667,-0.161964183,3.031286002,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.49388313,-0.065,0.238333333,-0.200262123,3.257090471,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.50484657,-0.065,0.235,0.325510113,3.242044289,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.51381779,-0.063333333,0.23,-0.248600179,3.286141928,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.52329469,-0.061666667,0.23,-0.549456899,3.685899502,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.53126907,-0.061666667,0.23,-0.266452724,2.966385448,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.54123521,-0.061666667,0.23,-0.111669966,2.998138644,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.553195,-0.061666667,0.228333333,0.376416979,3.473414475,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.56216621,-0.066666667,0.226666667,0.384618248,3.414298263,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.57213044,-0.07,0.221666667,0.328955379,3.342687992,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.58608532,-0.075,0.216666667,0.45618716,3.045358558,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.59704876,-0.085,0.203333333,0.615882987,2.96831085,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.60801005,-0.091666667,0.196666667,0.925241365,2.414258687,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.61798596,-0.093333333,0.19,1.441720804,2.213420063,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.62694788,-0.095,0.188333333,1.735921979,1.644411782,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.63791108,-0.095,0.188333333,2.19119972,1.833182136,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.64887524,-0.095,0.188333333,2.011217258,1.339139883,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.6558516,-0.095,0.188333333,2.059994144,0.912585656,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.66482162,-0.095,0.188333333,2.091213676,1.061900496,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.67478776,-0.095,0.188333333,1.955906191,1.005515538,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.68375969,-0.095,0.188333333,1.534335407,0.960107712,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.69372439,-0.093333333,0.188333333,1.76403644,1.289971463,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.70468783,-0.088333333,0.185,1.462138089,0.947165476,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.71665001,-0.083333333,0.183333333,1.727633145,0.269889767,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.72362423,-0.076666667,0.181666667,1.732757318,-0.065926022,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.73558521,-0.073333333,0.18,1.844666586,-0.21356792,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.74256086,-0.068333333,0.18,1.931990795,-1.08412787,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.75252819,-0.066666667,0.18,2.104218095,-1.405700187,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.76149774,-0.065,0.18,1.793731037,-1.492673888,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,14.77146459,-0.06,0.18,1.813102154,-1.284948853,0.05,,782340,1,2025-06-22_16h54.39.070,ContPsyTracking,2024.2.4,104.7514196,2025-06-22 16h54.43.745144 -0400
