trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,polygon_2.started,mouse_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,,,,,,,,,,,,,,,,47.86073541641235,-0.10666666666666667,-0.12416666666666666,-4.222776721143156,-2.135002870480953,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.8780517578125,-0.10833333333333334,-0.12416666666666666,-4.062093563572891,-2.042555039796522,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.89328169822693,-0.10916666666666666,-0.125,-3.643769447381357,-1.8962160049258368,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.90940189361572,-0.10916666666666666,-0.125,-4.038975849653329,-1.8502448564995482,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.927310943603516,-0.10916666666666666,-0.125,-4.2585788049422995,-2.224429144733445,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.94331240653992,-0.11,-0.125,-4.809525436504005,-2.3042752535565336,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.9593780040741,-0.11,-0.125,-5.490051809705271,-2.680429778995032,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.97632598876953,-0.11,-0.125,-5.0225527616888215,-2.6092192603808906,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,47.99281311035156,-0.11,-0.125,-5.388732787349575,-2.7212240274166986,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.009297609329224,-0.11,-0.125,-5.327843493177916,-3.1644371715905186,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.02682042121887,-0.11,-0.125,-5.101927803526853,-3.0302772581758144,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.04282021522522,-0.11,-0.125,-4.9391709781551,-2.969945314295447,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.05982279777527,-0.11083333333333334,-0.125,-4.7136710451870645,-3.1175903122467243,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.07607173919678,-0.11166666666666666,-0.125,-4.997754834690083,-3.337563706588919,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.09356689453125,-0.11166666666666666,-0.125,-5.135996209630575,-2.8877736859281917,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.10973525047302,-0.11166666666666666,-0.125,-5.123172476987362,-2.972357512866442,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.125845193862915,-0.11333333333333333,-0.12416666666666666,-4.995715657714122,-3.1099909126689687,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.1424663066864,-0.11333333333333333,-0.12416666666666666,-4.887359647352344,-3.0922539479708777,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.160444021224976,-0.11416666666666667,-0.12333333333333334,-4.757047325655235,-2.9768415430061337,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.17578721046448,-0.11416666666666667,-0.12333333333333334,-5.30302998093845,-2.6879761864180973,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.19267296791077,-0.11416666666666667,-0.12333333333333334,-5.608654353979306,-2.7027850002194094,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.21067452430725,-0.11416666666666667,-0.1225,-5.6361932437476,-2.797887141947974,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.226672410964966,-0.11416666666666667,-0.12166666666666667,-5.530315324474719,-2.757901984499821,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.24224400520325,-0.11416666666666667,-0.12083333333333333,-5.392042108519888,-2.75685540960527,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.25958180427551,-0.11416666666666667,-0.12083333333333333,-5.339371309183504,-3.1836361509642037,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.27626943588257,-0.11416666666666667,-0.12083333333333333,-5.436903104250228,-3.1580067839566466,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.29256248474121,-0.11416666666666667,-0.11916666666666667,-5.055535172491081,-3.35493130807382,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.309173583984375,-0.11416666666666667,-0.11916666666666667,-5.546767001980508,-3.4665503160500495,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.32694745063782,-0.11416666666666667,-0.11833333333333333,-5.827706039065945,-3.444280264807585,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.34294509887695,-0.11416666666666667,-0.11833333333333333,-5.902822759235574,-3.7899454938440083,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.35894823074341,-0.11416666666666667,-0.11833333333333333,-5.902822759235574,-3.8665265715901636,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.375967264175415,-0.115,-0.1175,-5.902822759235574,-3.7220254174959524,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.39251661300659,-0.115,-0.11666666666666667,-5.670021940794614,-3.399397109086498,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.41056251525879,-0.11583333333333333,-0.11583333333333333,-5.709971034242206,-3.736766725337966,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.4270293712616,-0.11583333333333333,-0.115,-5.420163408311124,-3.5888653855991186,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.443984031677246,-0.11666666666666667,-0.115,-5.4350130231355,-3.2487470854084664,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.45934271812439,-0.11666666666666667,-0.11333333333333333,-5.426692109235407,-3.173781564824186,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.475446939468384,-0.1175,-0.11333333333333333,-5.19404586576789,-2.9350867859794105,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.49291110038757,-0.1175,-0.11333333333333333,-5.4951120331887005,-2.9685163184706003,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.50995421409607,-0.11833333333333333,-0.1125,-5.738538733447705,-3.2935013086669906,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.525954723358154,-0.11916666666666667,-0.11083333333333334,-5.700961621186031,-2.9792576121943646,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.54296684265137,-0.11916666666666667,-0.11,-5.493617275507264,-2.4798501086082445,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.55995535850525,-0.12,-0.10916666666666666,-5.152912733932085,-2.5646197362137477,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.57596158981323,-0.12083333333333333,-0.1075,-5.202349378878138,-2.667436090620259,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.591628313064575,-0.12083333333333333,-0.1075,-5.114006778510769,-2.4991373927246285,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.609490633010864,-0.12166666666666667,-0.10666666666666667,-4.732959904247002,-2.353842752054856,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.62684965133667,-0.1225,-0.10666666666666667,-4.995025406948099,-2.109190287724867,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.64282298088074,-0.12333333333333334,-0.10666666666666667,-5.4720702261284675,-1.9537397335154156,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.658822774887085,-0.12416666666666666,-0.10583333333333333,-5.710577173174023,-1.9217307689977376,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.675968647003174,-0.12416666666666666,-0.105,-5.24005845865594,-1.4454208442702565,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.69231629371643,-0.12583333333333332,-0.105,-5.353202140375389,-1.4365241970331382,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.70949339866638,-0.12666666666666668,-0.105,-5.236033795577986,-1.5625397265503822,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.72567439079285,-0.12916666666666668,-0.10333333333333333,-5.507833992177722,-1.505333754189913,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.74263072013855,-0.1325,-0.10166666666666667,-5.427257104126458,-1.5953823052540457,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.760626792907715,-0.13333333333333333,-0.10083333333333333,-5.193281011622423,-1.9569386367826191,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.776631116867065,-0.135,-0.1,-4.785984659822432,-2.2792919811632832,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.79319500923157,-0.135,-0.1,-3.8980802815323146,-1.6245307311080877,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.81002688407898,-0.135,-0.09916666666666667,-3.963222391932997,-1.8520657653352264,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.82723784446716,-0.13583333333333333,-0.09916666666666667,-3.6651963740114812,-1.655399426632198,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.84223508834839,-0.13583333333333333,-0.09916666666666667,-2.933177430139499,-1.5876322502474325,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.859257221221924,-0.13666666666666666,-0.09833333333333333,-2.6895278037840815,-1.5947938378380417,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.87626075744629,-0.13666666666666666,-0.09833333333333333,-2.5349615764078295,-1.1881709267063199,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.892254114151,-0.1375,-0.0975,-2.120199069020494,-0.863989855566325,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.90925621986389,-0.1375,-0.0975,-2.096987280535592,-1.1691310809738564,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.926257848739624,-0.1375,-0.09666666666666666,-2.2697914698159907,-1.5025157955184811,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.942320823669434,-0.1375,-0.09666666666666666,-1.8203298399407224,-1.6298353804757388,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.960259199142456,-0.13916666666666666,-0.09583333333333334,-1.4713700131656677,-1.3927692305239778,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.97537565231323,-0.13916666666666666,-0.09583333333333334,-1.9908334869744726,-1.4000483947614701,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,48.993263483047485,-0.14,-0.095,-1.9447358148208578,-1.245599572443017,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.009257793426514,-0.14,-0.095,-1.5322903642977108,-1.1681245222478163,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.02546954154968,-0.14083333333333334,-0.09333333333333334,-1.4125540654894433,-0.7236051265269231,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.04235553741455,-0.14083333333333334,-0.0925,-1.4987942585754694,-0.508557639606176,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.06035399436951,-0.14166666666666666,-0.09166666666666666,-1.3183254257303931,-0.3412068122803381,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.07735228538513,-0.14166666666666666,-0.09083333333333334,-1.4720231076081842,-0.2748823581060375,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.092352628707886,-0.1425,-0.09083333333333334,-1.4755983318989274,0.22078487563198917,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.109362840652466,-0.1425,-0.09083333333333334,-0.8949804531542258,0.23239678925370336,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.12534999847412,-0.14333333333333334,-0.09,-0.29758422931086237,-0.35021159992900996,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.141348361968994,-0.14333333333333334,-0.08916666666666667,-0.23647072147876555,-0.10938012804807795,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.15897560119629,-0.14416666666666667,-0.08583333333333333,0.13356018925306487,-0.4802949807126457,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.17565679550171,-0.1425,-0.0775,0.21672980158519123,-0.37640945590973374,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.19226121902466,-0.13666666666666666,-0.07333333333333333,-0.1494875395688639,-0.07113578147140198,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.20926547050476,-0.13166666666666665,-0.07,-0.6386337922649675,-0.06713264119658696,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.22729301452637,-0.12416666666666666,-0.06833333333333333,-0.3774711102168565,-0.536320623346936,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.242292404174805,-0.12083333333333333,-0.06833333333333333,-1.0926881662071604,-0.4517487380418486,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.25882172584534,-0.1175,-0.06833333333333333,-1.0106563911786426,-0.24419188214650142,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.275800466537476,-0.11666666666666667,-0.06833333333333333,-0.48263627070057236,-0.3951256975384246,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.291839599609375,-0.11333333333333333,-0.06833333333333333,-0.5823840750689864,-0.27044802295189946,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.30884146690369,-0.11166666666666666,-0.06833333333333333,-0.5017278032648118,-0.2521148279948709,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.3259015083313,-0.11,-0.06833333333333333,-0.844268241038066,-0.045852770504917234,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.34193444252014,-0.1075,-0.06833333333333333,-0.7111726736392084,0.23570337667398425,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.35884213447571,-0.10666666666666667,-0.06833333333333333,-1.1421780895903142,0.6215991325160586,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.37584400177002,-0.10666666666666667,-0.06833333333333333,-1.227082088249707,0.4856661289716537,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.392924308776855,-0.10583333333333333,-0.06833333333333333,-0.9116387597687661,0.6640264045210815,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.40892577171326,-0.10583333333333333,-0.06833333333333333,-1.0863759544693001,0.5764419801250351,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.426430225372314,-0.10333333333333333,-0.06666666666666667,-0.7511839596557425,0.7235242470314238,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.44213533401489,-0.10083333333333333,-0.06583333333333333,-0.8585661576600221,0.8914945380012537,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.45914173126221,-0.0975,-0.06333333333333334,-1.0988419453372535,0.6540895446531378,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,49.476171255111694,-0.09,-0.06,-0.7749591685255617,0.6727791269932673,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
